date,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,Furnace,Kitchen,total_house_usage,Temperature,Humidity,Visibility,Pressure,Wind speed,Wind bearing,Percipitation intensity,Cloud cover,Summary,Month,Day,Weekday,is_weekend,Quarter,movave_7,movstd_7,movave_30,movstd_30,movave_90,movstd_90,movave_365,movstd_365,Season,Appliances,is_holiday
2016-05-14,0.36398453399999997,57.568499982,79.602833355,46.527566651,19.191466658,46.352833326,5.033916651,5.896216676,2.322516675,130.107883354,0.9571250840000001,393.924842946,58.82015277777778,0.5469166666666666,9.964152777777777,1018.5485277777778,4.01225,195.42361111111111,0.00040805555555555555,0.25083333333333335,Clear,5,14,Saturday,1,2,714.6967117574286,221.699870078505,733.4151664173665,150.24682149920773,881.7731217556444,213.19039582956472,,,Spring,235.16238457699998,0
2016-05-15,56.880377878,85.968233322,76.624733325,25.848449986,19.722033327,251.610449991,24.036816937,13.05108334,38.974899661,225.56520001,12.086656731,830.368934508,56.80755555555556,0.6736805555555556,8.099291666666666,1021.4745277777778,3.3632361111111115,206.1263888888889,0.0015172222222222223,0.150625,Clear,5,15,Sunday,1,2,697.17687519,203.85627065723372,740.9512272276,149.2130304951116,872.6069874766445,196.6508144801104,,,Spring,391.84342788,0
2016-05-16,56.124520528,140.654945727,102.20839998699999,32.043654279,18.187266675,71.40724573,40.830499992,12.416450029,112.826583335,340.924204245,15.989302394000001,943.613072921,59.53438888888889,0.5893055555555555,9.745847222222222,1020.338375,4.4875,195.98888888888888,0.0,0.06468055555555556,Clear,5,16,Monday,0,2,694.5654973258571,199.9803580315633,756.7849447743666,144.44275830706337,870.0464860956222,194.16621773179492,,,Spring,529.860841464,0
2016-05-17,0.09645945,98.883316657,81.142716651,33.917233337,19.923049998,150.92980002,15.413766663,15.94733335,72.544150018,190.555833348,15.218025809,694.571685301,60.34330555555555,0.5985972222222222,9.993555555555556,1011.1266527777777,4.176027777777778,173.25972222222222,0.0001288888888888889,0.21281944444444442,Clear,5,17,Tuesday,0,2,700.9038040321428,199.0408916537878,754.4756724530667,144.8790455008952,864.3857891362443,191.73090479116073,,,Spring,307.665392797,0
2016-05-18,72.01102798,132.090933326,67.162816674,44.665666674,19.296000009,183.699633328,15.382299978,26.647283335,32.858116666,158.762516679,15.561155717,768.137450366,62.9065,0.6362361111111111,9.006291666666666,1012.0794166666667,4.4215277777777775,63.09444444444444,0.0005558333333333333,0.14326388888888889,Clear,5,18,Wednesday,0,2,743.322645636,171.69121115793627,757.7124184918667,144.03282804559103,860.1613185005555,189.5806594004297,,,Spring,343.879644677,0
2016-05-19,61.618278438,103.541299998,73.335249968,43.847233326,23.099383331,76.965033344,18.853599982,12.154216684,43.197833346,132.536499999,8.180976344,597.32960476,61.834319444444446,0.7385972222222221,9.615416666666667,1012.3488194444445,5.530180555555556,91.72222222222223,0.007254027777777778,0.4067777777777778,Clear,5,19,Thursday,0,2,718.356484214,179.34618171704204,753.4561769710333,146.8905750479638,854.0476485656445,189.07974034481907,,,Spring,302.74362842,0
2016-05-20,75.212156636,71.895166649,99.321283314,49.023849999,19.255166644,58.053099995,18.379183301,11.226683351,36.638366679,169.611566672,8.505622430999999,617.122145671,66.78747222222222,0.6583194444444445,7.441944444444444,1015.5441805555556,4.995152777777778,237.05,0.00011277777777777776,0.13675,Clear,5,20,Friday,0,2,692.1525337818572,178.73464437812248,756.6489011270667,142.65123002352314,848.5510220580667,188.6921544736287,,,Spring,374.626856617,0
2016-05-21,0.391866734,51.357599993,76.859033347,41.585533332,18.733566672,43.612049985,1.349249977,5.759816677,2.298783332,126.399283334,0.952561835,369.299345218,72.49115277777777,0.5920694444444444,9.578416666666667,1017.5395833333333,4.814666666666667,227.68194444444444,0.0,0.07586111111111112,Clear,5,21,Saturday,1,2,688.6346055350001,185.68981019267724,747.2434270644333,158.27231716985582,840.6869444516556,193.74249922765466,,,Spring,228.143566764,0
2016-05-22,0.296404156,76.867149987,71.295766658,46.262633326,19.208749989,45.322850006,9.881833285999999,5.835416679,2.417816649,131.665066658,4.714795433,413.768482827,73.66334722222223,0.6381527777777778,9.708277777777777,1017.072125,5.636069444444444,180.74722222222223,0.0011565277777777778,0.1295,Clear,5,22,Sunday,1,2,629.1202552948572,198.97792753130167,738.5092651519001,169.2035624756791,830.6679363905444,192.22281420074256,,,Spring,228.30140414,0
2016-05-23,66.292230301,105.152450003,78.942733345,61.417983342,22.024500007,45.159883355,20.943333308,9.649616648,101.93646666,133.130616662,12.846239047,657.496052678,76.46330555555556,0.6789027777777777,9.392194444444444,1018.0556388888888,4.866055555555556,196.26666666666668,0.0006116666666666666,0.07094444444444445,Clear,5,23,Monday,0,2,588.2463952601429,145.92123467111037,738.9483270512999,168.9676617811367,826.6431956069555,192.0119447675002,,,Spring,310.039696963,0
2016-05-24,0.085495693,40.654433319,91.00834995,51.269366681,19.013849995,44.273133335,3.770333297,5.8641666820000005,1.515049967,125.358066707,3.624706883,386.436952509,72.43036111111111,0.7381111111111112,9.039777777777779,1019.2900000000001,3.8062222222222224,99.66666666666667,0.00021347222222222224,0.084375,Clear,5,24,Tuesday,0,2,544.2271477184286,154.71272581246072,728.2716515948334,180.77982633305652,818.5786916688,195.0991007471744,,,Spring,241.329929027,0
2016-05-25,0.007147199999999999,40.490666672,88.509816675,60.233966677,18.677666654,44.054683338,1.347866604,5.771800023,1.347199948,126.653283348,0.9627919380000001,388.056889077,69.37745833333334,0.8286388888888889,8.278069444444444,1014.3130555555556,5.125125000000001,154.34444444444443,0.012848611111111111,0.38583333333333336,Clear,5,25,Wednesday,0,2,489.9299246771429,127.30028293524877,713.1657953349334,189.72751148878547,814.7493949445778,200.12127551553792,,,Spring,239.6197139,0
2016-05-26,0.0071468,40.442166656,76.279933319,63.458650002,18.928233321,70.465900006,1.2837666540000001,5.717433326,1.278433307,126.045366675,0.980109121,404.887139187,72.14225,0.5922638888888889,9.341305555555556,1013.4881666666666,6.1439305555555555,278.6430555555556,0.0,0.09130555555555554,Clear,5,26,Thursday,0,2,462.438143881,120.85747130055432,703.2387027870333,197.9088182646767,804.5289665522889,197.2515879331015,,,Spring,226.978113441,0
2016-05-27,0.0065964,40.494399997,84.617566679,84.369133329,18.599566655,84.753449999,1.405183282,5.8261000030000005,1.393933257,126.917133312,0.99143989,449.374502803,68.41883333333332,0.6070972222222223,9.965569444444444,1019.6427361111112,5.752430555555556,93.39861111111111,0.0,0.10022222222222221,Clear,5,27,Friday,0,2,438.47419489985714,99.88559503087824,694.8504715814335,203.26645949833414,797.6732297981445,198.76477493475727,,,Spring,235.96696304900001,0
2016-05-28,0.00673,40.489483314,89.019566643,84.45061667,18.695216643,78.564783329,1.3854332790000001,5.785433343,1.380533288,126.405149985,0.995505496,447.17845199,67.24761111111111,0.6599166666666666,9.684652777777778,1019.7470833333334,6.5525,127.68194444444444,4.2499999999999996e-05,0.20323611111111112,Clear,5,28,Saturday,1,2,449.5997815815714,95.12005228300823,681.4805089887667,205.9996070163355,791.991455258,201.40588498028688,,,Spring,239.912096614,0
2016-05-29,0.0072975,40.463883339,92.562599994,94.225450019,18.708166647,86.068533324,1.413566642,5.868350015,1.398149954,127.436299988,1.019807557,469.172104979,65.21280555555556,0.8290694444444444,8.850708333333333,1016.6975833333333,5.164625,192.78472222222223,0.0007590277777777777,0.46134722222222224,Clear,5,29,Sunday,1,2,457.5145847461428,93.93936979663205,669.9888991011,207.96320338955033,788.2524003480556,204.2523205692916,,,Spring,244.58271414400002,0
2016-05-30,0.007297,40.620683334,90.617133341,88.434816654,18.625783333,79.863799999,1.414483301,5.850616668,1.403066613,128.046449999,1.020703589,455.904833831,71.39006944444444,0.6871527777777777,8.685930555555556,1013.9788472222223,3.4792083333333337,205.32638888888889,0.0005155555555555556,0.14922222222222223,Clear,5,30,Monday,0,2,428.71583919657144,34.52549963904773,660.5081633503333,211.1054766750864,783.8311153979333,207.10384857151004,,,Spring,243.147280341,1
2016-05-31,0.0090981,87.436266657,121.995933333,91.621266645,19.158500016,79.77934998799999,12.168833296999999,31.185466685,1.390616633,129.12691669,0.998090667,574.870338711,64.40509722222222,0.9105555555555556,7.249583333333333,1005.8943055555555,5.984236111111111,171.21944444444443,0.022338055555555555,0.5331527777777778,Light Rain,5,31,Tuesday,0,2,455.6348943682857,60.07390656705566,652.2803172623001,209.40954815945395,780.2869486044444,207.92769210960225,,,Spring,301.47591482400003,0
2016-06-01,56.710260884,84.140233318,120.53616665,75.310433325,21.06391668,75.350216656,26.337333304,5.83738334,57.232749996,134.260433338,10.016938945,666.796066436,69.64244444444444,0.6647638888888889,9.700986111111112,1002.4872777777778,5.883875000000001,223.90833333333333,0.0007280555555555556,0.19543055555555558,Clear,6,1,Wednesday,0,2,495.45477684814284,91.81152615209358,642.1971956988999,200.7214639408326,776.6870255258332,207.0450744529619,,,Summer,338.408160892,0
2016-06-02,55.344029607,147.704316666,101.391616661,65.668733323,21.45060001,44.214816662,14.792049965,10.368283327,43.169983316,132.760866662,10.731422855,647.596719054,66.83608333333333,0.6471388888888889,9.876291666666667,998.576375,7.389611111111112,275.22222222222223,0.004709444444444445,0.1761111111111111,Clear,6,2,Thursday,0,2,530.127573972,97.55800972597915,642.1310508735334,200.71927373392424,773.9008581961446,207.07663846488046,,,Summer,321.315396267,0
2016-06-03,5.595810256,76.037233328,110.703466653,70.67503334,19.976566676,44.674283328,17.519399982,7.603150012,44.385233346,168.692733311,8.628793113999999,574.491703346,58.36190277777778,0.590375,9.952472222222221,1003.1887361111111,12.482222222222223,289.5597222222222,0.0008699999999999999,0.2499722222222222,Clear,6,3,Friday,0,2,548.0014597638572,91.57526821232071,635.2753082918666,199.34985137039283,772.1405260575889,208.099780665938,,,Summer,312.5717269080001,0
2016-06-04,73.025347028,50.072499988,120.352416661,101.244316667,34.66916667,390.756449968,81.112983314,8.400833339,9.886683326,132.559333356,10.893388743,1012.97341906,57.750194444444446,0.4995277777777778,10.0,1009.193625,12.38627777777778,296.99583333333334,0.0,0.1319722222222222,Clear,6,4,Saturday,1,2,628.8293122024286,187.35787076041538,641.2771882972335,208.02714297357286,774.3079595957112,209.59228791024523,,,Summer,369.00709705400004,0
2016-06-05,77.191314337,101.104199996,89.13451667,67.091833321,20.509066671,294.989783326,29.124466659,16.663249967,72.035366668,133.177633328,19.632420671,920.653851614,60.03409722222223,0.5635694444444445,9.950458333333334,1015.2267777777778,6.1786111111111115,246.7888888888889,0.0,0.07036111111111111,Clear,6,5,Sunday,1,2,693.3267045788572,200.48672983356394,642.7500600213334,209.89776960976576,773.9771609656444,209.3345346845819,,,Summer,336.675780973,0
2016-06-06,68.22702789,92.268000013,116.583783325,72.493816651,20.676299996,51.269399986,31.803516637,37.337033312,88.365800007,133.448166669,7.857255683,720.330100169,62.555458333333334,0.8196666666666667,7.285277777777777,1005.8594722222222,5.72125,210.13333333333333,0.01176513888888889,0.3203888888888889,Clear,6,6,Monday,0,2,731.1017426271428,171.0462594364846,633.7768943106,200.08665018546967,774.4154803939222,209.17865612581468,,,Summer,376.272311192,0
2016-06-07,0.105911098,96.446183328,96.655083342,66.42158334,21.224900011,148.617416658,32.387033289,13.103566664,40.856433317,130.999716652,9.866859231,656.68468693,59.039763888888885,0.580875,10.0,1006.4279861111112,13.68425,314.9166666666667,6.444444444444444e-05,0.25180555555555556,Clear,6,7,Tuesday,0,2,742.7895066584286,161.0974637788902,623.8994575256,190.88675547533933,774.5035905765334,209.1267943140555,,,Summer,262.089177767,0
2016-06-08,66.13214275200001,95.356033336,84.378016668,56.996783337,22.334349996,199.857083334,15.194500018,8.507883343,56.454133333,132.612049986,12.655823888999999,750.478799992,60.36772222222223,0.6149027777777778,9.98751388888889,1009.3735972222222,10.357513888888889,309.67083333333335,0.0002497222222222222,0.12109722222222222,Clear,6,8,Wednesday,0,2,754.7441828807142,157.58493969180418,616.8523269263334,181.6578702988646,775.8274855197444,208.58667543322284,,,Summer,313.964442745,0
2016-06-09,70.45325942,127.899466655,81.917950026,38.475749998,19.259066659,101.827116672,12.43213335,13.082883354,52.813600012,130.645783313,11.396758129,660.203767588,66.2603888888889,0.5678194444444444,9.981,1012.774125,7.177347222222223,292.00416666666666,0.0,0.06386111111111112,Clear,6,9,Thursday,0,2,756.5451898141428,156.22242959074916,617.1856679007,181.73034058845192,776.5188104559554,208.0931461491895,,,Summer,315.358942772,0
2016-06-10,69.378440748,69.702183356,105.008116663,58.905433327,19.670066652,46.148133335,40.082683352,16.296116675,47.4805,161.286266665,9.377643016,643.335583789,70.22070833333333,0.5835972222222222,9.98838888888889,1009.7325972222222,3.827791666666667,154.8388888888889,7.652777777777778e-05,0.083375,Clear,6,10,Friday,0,2,766.3800298774286,144.58478449862824,622.9233353890335,179.66804497050074,775.3791741633223,208.54307238848008,,,Summer,371.63900740300005,0
2016-06-11,0.401833281,57.473999989,79.486400016,38.475216659,18.67036666,46.108483314,1.402499964,5.804633344,2.214783323,125.667016657,0.984596897,376.689830104,70.37688888888889,0.5301666666666667,9.976236111111112,1010.2476250000001,3.9533194444444444,119.76805555555555,0.0,0.14498611111111112,Clear,6,11,Saturday,1,2,675.4823743122857,162.60485086620196,609.7432385687,182.82322024731192,771.2590650260555,212.7211898149031,,,Summer,230.030249958,0
2016-06-12,0.399449942,57.559766653,65.945266645,46.051783334,19.086550004,47.658766651,7.370916649000001,7.007100008,2.169766678,128.070833337,1.01417895,382.334378851,68.01022222222223,0.5318333333333334,9.981472222222221,1019.8393888888888,4.196638888888889,187.7375,0.0,0.09994444444444443,Clear,6,12,Sunday,1,2,598.579592489,154.4185082532006,595.8027245738666,183.7148346987802,764.6660334072222,215.49077366833242,,,Summer,220.50919993600002,0
2016-06-13,61.817259325,138.083466652,112.04091665,45.64403333,25.404066661,56.89551667,24.130516643,9.468150014,55.590250003,133.196166675,15.838606949999999,678.108949573,70.24705555555555,0.5451666666666667,9.993152777777777,1025.0118055555556,5.712958333333333,169.15972222222223,0.0,0.05519444444444445,Clear,6,13,Monday,0,2,592.5479995467142,149.6203673027,605.2755281281001,180.24032706661635,762.3451577228445,215.28327527698184,,,Summer,341.92655932499997,0
2016-06-14,0.100563576,107.690066659,76.262749996,51.957049991,19.741250003,66.966733327,27.753483301,10.414633332,62.172700013,132.60459998,9.938060624,565.601890802,71.12341666666667,0.6440277777777778,9.805458333333334,1021.4242222222222,7.366138888888889,185.06805555555556,0.0,0.059722222222222225,Clear,6,14,Tuesday,0,2,579.5361715284286,147.05155008823004,596.4499600045667,175.2516344410208,759.2454546371554,216.09284549296325,,,Summer,239.12379688699997,0
2016-06-15,0.0127649,165.543633345,83.667066681,64.928016674,20.139300007,46.013449994,32.935466627,14.789716668,17.104933329,129.344499998,10.503308134000001,584.982156357,73.60697222222221,0.5735694444444445,9.848958333333334,1009.0453611111111,8.585125,237.78333333333333,0.0029483333333333336,0.0953611111111111,Clear,6,15,Wednesday,0,2,555.8937938662857,126.91236653309866,584.4955961191001,162.52352667109704,757.5241852751554,216.86430160771476,,,Summer,247.953348254,0
2016-06-16,67.928160933,168.163633347,121.813983332,73.942516676,19.790733341,46.433649986,43.708016623,10.276683356,37.924383332,129.548450017,8.124587746,727.654798689,65.31598611111112,0.5722361111111111,9.971402777777778,1009.3494861111111,6.134861111111111,281.19305555555553,0.00035444444444444445,0.14144444444444446,Clear,6,16,Thursday,0,2,565.5296554521428,138.20987424599403,585.5983665653667,163.40602421236474,754.1180962659112,214.86808448729568,,,Summer,349.358010979,0
2016-06-17,0.009817,117.838450001,89.281283323,79.605033327,18.552600019,238.26831668,17.608166663,5.8436833440000004,23.718433335,126.250033343,9.933910824,726.909727859,65.787875,0.5694305555555556,9.942805555555555,1011.7526805555556,3.158097222222222,214.36944444444444,0.0,0.09654166666666668,Clear,6,17,Friday,0,2,577.4688188907143,149.2223039377565,584.2241091484667,161.98510573616224,751.3204385773113,213.5462340042599,,,Summer,239.937417029,0
2016-06-18,68.462398425,112.279683328,101.472483321,67.586749993,20.643699989,221.051549987,42.92001666,9.564350008,105.36463332699999,130.229216656,4.1911593080000005,883.765941002,68.41422222222222,0.5635694444444445,9.9135,1016.0536944444445,4.466430555555555,99.81527777777778,0.0,0.06577777777777778,Clear,6,18,Saturday,1,2,649.9082633047143,158.31255418808502,593.7719870231999,170.9763802791985,748.1690884073668,209.38952809302455,,,Summer,330.372148399,0
2016-06-19,0.0126553,148.419633355,116.154633346,59.200533316,18.994066671,161.597916667,24.928133341,12.007800018,21.506799977,126.487333329,11.192672807,700.502178127,69.45652777777778,0.5760416666666667,9.9125,1021.3158333333333,3.477416666666666,204.53055555555557,0.0,0.05654166666666667,Clear,6,19,Sunday,1,2,695.3608060584285,105.57747073222322,596.5513214383999,172.04341057823734,744.4372863322333,207.1767408646234,,,Summer,273.656488664,0
2016-06-20,71.383360458,121.12526667,74.120383346,63.925866674,19.483266668,89.668150009,21.475483307,5.811150016,5.710949997,128.343016641,8.833623858,609.880517644,71.783,0.5790416666666667,9.957708333333333,1021.6109305555556,6.121013888888889,198.76388888888889,0.0,0.07469444444444445,Clear,6,20,Monday,0,2,685.6138872114285,110.47160277904794,604.5706938526,166.60649647227794,740.5700821179888,206.3937781068174,,,Summer,299.14117712899997,0
2016-06-21,0.012902799999999999,120.640299976,93.040233331,69.370850014,25.058916671,69.013866673,47.941866661,23.636000013,36.712350007,132.594616653,13.210493905,631.232396704,71.68577777777779,0.62075,9.98388888888889,1017.0864583333333,8.933736111111111,183.05416666666667,0.0002497222222222222,0.11451388888888889,Clear,6,21,Tuesday,0,2,694.9896737688571,100.96449849334036,611.8194909818333,162.70377421902018,737.3808258454333,205.8340259638238,,,Summer,274.342669468,0
2016-06-22,53.250902334,111.581299976,97.448483356,55.090533353,19.858066662,43.902166662,15.032949977,9.54470002,48.372316669,133.430483336,6.725176917,594.237079262,71.127625,0.8114861111111111,8.964458333333333,1013.7133472222222,7.694722222222222,180.26111111111112,0.0077172222222222225,0.4445277777777778,Clear,6,22,Wednesday,0,2,696.3118056124287,99.33124292028418,609.7108585346334,162.5011861174625,734.9551435883999,206.22424026418466,,,Summer,313.532635708,0
2016-06-23,22.577478203000002,216.962783338,111.033899996,62.601383344,19.10385001,43.833599999,27.480899987,11.254366688000001,33.591850012,135.668766648,11.230205006,695.339083231,73.05159722222223,0.6788472222222222,9.60125,1011.3199166666666,5.322277777777778,264.0138888888889,0.0020380555555555555,0.326,Partly Cloudy,6,23,Thursday,0,2,691.6952748327143,98.37814069470572,620.0075962253667,157.5778626079313,732.7195730513888,205.54232852010296,,,Summer,299.638361545,0
2016-06-24,58.279027469,91.321933347,86.436716681,72.248016656,20.091416671,183.93093334,22.84814995,7.130200003,32.960766662,135.534733308,13.445675326,724.227569413,71.63154166666666,0.5824027777777777,9.929916666666667,1015.10225,5.025194444444444,284.2013888888889,0.0,0.12130555555555556,Clear,6,24,Friday,0,2,691.3121093404286,98.22322890355463,631.2132855699,152.3818195319829,728.1941957708555,201.09907906017943,,,Summer,307.47209413199994,0
2016-06-25,0.125913491,61.35379999,102.112600001,83.769916674,23.15101666,88.341700004,29.576149981,10.212016676,25.464299991,133.684850022,6.794795813,564.587059303,70.31061111111111,0.7574861111111111,9.528958333333334,1013.2039166666666,7.209263888888889,202.26805555555555,0.010649166666666666,0.22175,Clear,6,25,Saturday,1,2,645.7151262405714,61.03821629185424,636.5366162404333,146.8933160611346,725.0456549874777,201.42099118904997,,,Summer,269.28639685,0
2016-06-26,0.0111676,92.367283341,110.292800018,79.802483332,18.559816672,44.669883352,25.113649982,5.814983344,2.203749994,132.480400009,1.001142993,512.317360637,66.11406944444444,0.5750555555555555,9.978027777777779,1013.8841666666666,9.289541666666667,289.0527777777778,0.00012916666666666667,0.15419444444444444,Clear,6,26,Sunday,1,2,618.8315808848572,73.13030701644423,638.6347115015666,144.55883534874914,719.8957097513667,200.8618893035068,,,Summer,267.159167643,0
2016-06-27,55.8862793,125.306083324,151.610350011,77.978866667,21.811250004,43.486516679,50.120283332999996,10.302700007,34.959516663,136.854283313,12.555407229,720.87153653,68.0663888888889,0.5798055555555556,9.895847222222223,1017.1134999999999,6.271569444444444,247.49027777777778,0.0,0.10391666666666667,Clear,6,27,Monday,0,2,634.6874407257143,82.32094083705483,647.7578143195666,140.64272605557707,715.8650309093778,197.08503848350168,,,Summer,376.464862635,0
2016-06-28,0.106410817,130.301316666,105.193483332,76.775799984,19.211699999,56.83506667,14.902049987,8.485099993,23.125450021,130.77753334,11.090840269,576.804751078,73.26004166666667,0.5633472222222222,9.400625,1014.5615277777779,6.348027777777777,214.87083333333334,0.00377875,0.06608333333333334,Clear,6,28,Tuesday,0,2,626.9120627791428,85.22098403363313,651.3455691895334,137.26217519397437,712.1572412715223,196.52026327030035,,,Summer,263.774227481,0
2016-06-29,69.15625969,94.28968331,119.487083329,81.660833342,19.062733333,43.379933336,13.207783307,21.138966675,62.322083333,132.381150018,9.513244848,665.599754521,73.735125,0.7301805555555556,9.062777777777777,1008.3525555555555,4.1653472222222225,242.9152777777778,0.0030523611111111116,0.073625,Clear,6,29,Wednesday,0,2,637.1067306732857,84.92865720525778,658.3353998792,132.21281254103715,709.5295879757889,195.53071891442806,,,Summer,361.226193045,0
2016-06-30,33.552583102,114.322366655,101.76538335,79.435366672,20.15586667,48.240566665,13.481116666,6.6428500040000005,38.235933329,133.696683324,8.568457432,598.097173869,78.1692361111111,0.6405000000000001,9.497402777777777,1009.7619583333333,5.192236111111111,222.0236111111111,0.0,0.11893055555555555,Clear,6,30,Thursday,0,2,623.2150293358571,81.70795959131053,659.1096277178001,131.77447437075762,708.4203039421222,195.88013049291175,,,Summer,295.81336645,0
2016-07-01,25.042095005,156.212399995,87.671416665,69.796650004,20.126283328,43.581750007,16.504549992,7.516333317,34.965133336,156.938433318,11.241190779,629.596235746,75.74494444444444,0.8047916666666667,8.220902777777779,1007.7689305555556,3.726319444444444,126.20277777777778,0.004861527777777778,0.15991666666666668,Clear,7,1,Friday,0,3,609.6962673834286,69.05919204177735,657.8696333614666,131.87463772271136,706.9701661693111,195.97625287862917,,,Summer,297.294561633,0
2016-07-02,66.048561711,92.757433354,94.298566689,61.515466671,21.116133335,74.187300006,13.430683342,6.6985000050000005,14.735450012,134.130549986,13.457376177999999,592.376021289,69.52058333333333,0.7489722222222223,9.709375,1010.9061944444444,6.067472222222222,80.91388888888889,0.0024005555555555555,0.4585555555555556,Clear,7,2,Saturday,1,3,613.6661190957142,66.7955390795723,656.0289434359667,132.40727639556692,699.4355453670223,186.89242521170533,,,Summer,322.292311726,0
2016-07-03,47.337832066,63.993449989,171.895516668,76.614283332,23.646533326,53.081549997,54.874983303,17.657116679,69.33576666,155.510716702,10.689259783999999,744.637008506,62.943576388888886,0.8745277777777777,7.685944444444445,1010.7533472222223,3.8616944444444448,99.05763888888889,0.006674375000000001,1.0,Clear,7,3,Sunday,1,3,646.8546402198572,65.7537346677353,661.7004536079668,132.43827518395165,692.8512573740222,174.176391483312,,,Summer,416.04771544100004,0
2016-07-04,65.038694856,115.387266644,108.347899992,73.39138333,21.007733316,240.241900009,61.792799988,7.838650011,12.45253333,157.89436667,11.845888874,875.23911702,66.23779166666667,0.8187291666666667,9.330923611111112,1013.8249930555555,3.8696180555555557,284.34305555555557,0.003197916666666667,0.4037708333333333,Clear,7,4,Monday,0,3,668.9071517184286,107.40739980455749,657.1093102066333,121.8012388617828,691.1596976326667,171.61040660288907,,,Summer,360.12734484500004,1
2016-07-05,0.0104677,118.113183338,94.489300035,81.879100002,21.304599992,45.180066657,44.425599966,5.784266667,35.847800003,131.219433323,9.427158842,587.680976525,66.94546527777779,0.7115416666666667,8.7281875,1019.1062638888889,3.5289305555555552,239.5986111111111,0.0,0.11133333333333333,Clear,7,5,Tuesday,0,3,670.4608982108573,105.9213840798454,646.0102143703333,111.7107691256023,687.1401157122777,169.71903367073972,,,Summer,252.808067717,0
2016-07-06,54.782604231,120.378433328,132.005766669,82.450299998,20.361749997,148.752316656,39.254549994,9.332183326000001,33.417066673,292.649333332,10.258425846,943.64273005,75.44284027777778,0.6306041666666667,9.942604166666667,1017.3444791666667,7.0423888888888895,193.5951388888889,0.0,0.11754166666666666,Clear,7,6,Wednesday,0,3,710.1813232864287,147.69153382645726,653.4539686997,123.6372568038671,688.7022273911444,171.4362080790335,,,Summer,509.131637555,0
2016-07-07,61.142672971,67.941783335,104.236450016,92.760500005,20.337183333,154.30133335,13.386716665,10.040633314,26.328633337,193.593549999,12.410076134,756.479532459,77.64046527777778,0.6922291666666667,9.465979166666667,1014.1113194444445,9.584708333333333,187.90625,0.0010845833333333334,0.33325,Clear,7,7,Thursday,0,3,732.8073745135714,139.56708974963476,656.7804635506667,125.06147854188781,688.3024742483223,171.2333810122502,,,Summer,389.350489633,0
2016-07-08,49.768008935,84.607033341,115.540216679,84.863266663,19.348299996,44.762899993,17.92186666,8.397400006,41.645049995,213.433483328,9.430058122,689.717583718,77.93038194444445,0.7710416666666666,7.510645833333333,1009.5394930555557,6.127562500000001,215.01111111111112,0.009080416666666665,0.19697916666666665,Clear,7,8,Friday,0,3,741.3961385095715,133.89153451167738,654.7550896748667,123.979036115865,683.9122476793221,165.93569994628245,,,Summer,406.487408944,0
2016-07-09,0.0087997,144.416566658,143.582983342,72.265349989,19.38881667,44.229999996,15.165983313,7.853166679,17.06168332,128.407316678,18.16589127,610.546557615,76.61582638888889,0.6716041666666667,9.0274375,1013.860361111111,4.360923611111112,227.18819444444443,0.0015041666666666667,0.14644444444444443,Clear,7,9,Saturday,1,3,743.9919294132858,130.6580196889905,653.0998493424333,124.23500424175167,679.3060748276333,162.06694811854652,,,Summer,299.241083069,0
2016-07-10,0.0090658,94.337416672,83.959833335,63.501199977,19.395500001,44.250066668,22.24533331,12.315533346,14.900316661,134.230966672,22.004642955,511.149875397,76.51727083333333,0.6679583333333333,9.901833333333332,1018.137625,3.6389722222222223,201.32361111111112,0.00046312500000000005,0.17933333333333334,Clear,7,10,Sunday,1,3,710.6366246834286,157.50983047121565,648.6936590626999,126.9085702558815,673.4922709154,158.53242740641423,,,Summer,249.910899154,0
2016-07-11,55.916978033,142.694866662,139.302683327,69.916633338,19.860749986,43.689033336,31.828316664,15.335916661,28.682533344,146.662383339,9.721408462,703.611503152,75.82943055555556,0.704875,9.614458333333333,1016.918826388889,5.955395833333333,220.40416666666667,0.003970208333333333,0.1172986111111111,Clear,7,11,Monday,0,3,686.118394130857,140.00205154064884,659.5910481643,116.3429924510728,673.7159916910111,158.56088023970077,,,Summer,377.078711346,0
2016-07-12,0.0088479,112.281583345,114.265683347,83.03350001,20.17603334,43.842499999,16.547549985,22.640500007,25.179583335,132.342583333,11.668222637,581.986587238,73.22553472222222,0.5794305555555556,9.930451388888889,1016.7222986111112,8.578597222222223,289.2993055555556,0.00012270833333333334,0.15750694444444444,Clear,7,12,Tuesday,0,3,685.3049099469999,140.68423409642284,666.2461217772,105.10381672501562,670.5906628477667,157.5516363154549,,,Summer,289.433647927,0
2016-07-13,63.051108107,153.560150005,100.614566665,90.932716653,19.655483331,43.360533336,13.595016649,23.800683330000002,53.079099993,317.805966658,14.045172468,893.500497195,66.92441666666667,0.5995069444444444,9.819777777777777,1021.943548611111,4.810611111111111,279.4715277777778,0.0,0.0762638888888889,Clear,7,13,Wednesday,0,3,678.1417338248572,125.83065203455938,673.4258400312666,113.00212543802037,670.7055115255778,157.71202049859247,,,Summer,524.927808091,0
